,Price,Location,Title,Link,Date,Description
72,"$8,999",Fuquay-Varina,2009 INFINITI FX50,https://raleigh.craigslist.org/cto/d/fuquay-varina-2009-infiniti-fx50/7554139654.html,Nov  5,"Selling my beloved 2009 Infiniti fx50s

Very clean and powerful car AWD, everything works, regular Full synthetic oil change. Brand New tires.
proxy/keyless go/alarm, traction/stability control, backup camera, navigation, adaptive cruise, luggage rack, Bluetooth, Satellite radio, Bose premium sound, xenon headlamps, dual climate control, rear air, power sunroof, power heated leather seats, power windows, power mirrors, power locks, etc.
It has 198k miles
Serious inquiries only. See Pictures. For more information please contact me.
"
73,"$6,500",Chapel Hill,2000 Lincoln Town Car Executive,https://raleigh.craigslist.org/cto/d/chapel-hill-2000-lincoln-town-car/7554114607.html,Nov  5,"Lincoln Town Car Executive for sale. No texts or phone calls after 9 pm. No emails, please.
Low miles 94802
Just serviced, and records are on file.
New brakes
New battery 
New tires 
Good condition
CarFax is available, with 3 NC owners. 
$6800 OBO
"
74,"$3,900",Raleigh,2008 Nissan Altima,https://raleigh.craigslist.org/cto/d/raleigh-2008-nissan-altima/7554091107.html,Nov  5,"2008 Nissan Altima runs and drives great 186k miles A/c heat working great a little paint fade great car asking $3900 or best offer give me a call Or text  show contact info

"
75,"$1,800",raleigh,2006 Dodge Durango Adventurer SUV For Sale,https://raleigh.craigslist.org/ctd/d/raleigh-2006-dodge-durango-adventurer/7554090285.html,Nov  5,"2006 Dodge Durango Adventurer
Automatic - Loaded - 5.7L Hemi - Rear Wheel Drive - Price is 
$1800 

Ricks Repos 
https://www.RicksRepos.com

This SUV came in on a repo and is now ready for resale. It has an automatic 
transmission, loaded with options and overhead play screens. Runs and 
drives. This suv truck is one of MANY vehicles we have here on site that have 
been repossessed and are now ready to be resold. Want a great Deal on a minivan or suv.. check out our inventory of repossessed vehicles that you can save BIG $$ 
on. 


** RICKS REPOS - Repossessed Cars Sold Back To The Public!
** Save Big On Bank Repos!
** Save Big On IRS Repos!
** Save Big On Law Enforcement Repos!
** These Are Online Only Deals! 

** We Hand Pick All Repossessed Cars To Be Resold!
** Visit us Online at www.RicksRepos.com

 ** ABOUT US:
We are an out of state car dealer that specializes in selling cars, trucks, 
  vans and mini-vans that have been repossessed and are cleared for resale. Most 
  of our vehicles are sold significantly under book value. We typically have between 50-85 vehicles on loaction. Feel free to visit our website or contact us with questions or comments. All deals are made online in 3 easy steps.. choose a vehicle, buy it online, set up delivery!
Our Hours:
Monday:  10:00AM - 2:00PM
Tuesday:  10:00AM - 2:00PM
Wednesday:  10:00AM - 2:00PM
Thursday: 10:00AM - 2:00PM
Friday:  10:00AM - 2:00PM
Saturday:  10:00AM - 2:00PM
Sunday: 10:00AM - 2:00PM 
  
  disclaimer: no representations, expressed or implied, to any actual or prospective 
  purchaser or owner of this vehicle as to the existence, ownership, accuracy, 
  description or condition of the listed vehicle's equipment, accessories, price, 
  specials or any warranties on a 2005 chevy regular 2002 box little big 2500 
  ls 2003 motor colorado trucks super z71 2004 towing bed for sale v6 lifted 2005 
  sized double 2001 white 01 hd full mid 2006 heavy duty v8 king triton quad 2007 
  hitch lift ranger 2000 crew ram 1999 bad credit ok Chevy Trucks - Contact us 
  today for more information.

"
76,"$5,500",Warrenton,2008 Ford Explorer 4x 4,https://raleigh.craigslist.org/cto/d/warrenton-2008-ford-explorer-4x/7554067579.html,Nov  5,"2008 Ford Explorer with all the options in good working order.   The paint is shiny the AC works all the power options work but one third row power seat.   The heated seats work.   The interior is in A plus condition.   There are no issues with the motor the 4 wheel drive goes into gear smoothly.
"
77,"$2,300","Raleigh, NC",2005 Toyota Camry 4S,https://raleigh.craigslist.org/cto/d/raleigh-2005-toyota-camry-4s/7554047510.html,Nov  5,"208,855 miles
Christmas Eve 2021, deer damage on front of car
Needs driver side bulb replacement
Needs hvac radiator coil replacement due to deer damage
Heat works
Drives good
Title in hand

Located near hwy 40/42.
"
78,"$1,999",Wake Forest,2005 Volvo S40 2.4L,https://raleigh.craigslist.org/cto/d/wake-forest-2005-volvo-s40-24l/7554041176.html,Nov  5,"If this listing is on Craigslist, this car is still available.

Serious inquiries only.  ""What's the lowest you'll take?"" and ""Is that your best price?"" will not receive a response.

Phone calls only after responding via email.


4 Door Sedan with black exterior and black, cloth interior.  5 speed manual transmission.

CARFAX report available.

Car drives and is inspected (Tennessee) through November 30, 2022.
Both front tires are new as of May 2022.  These are both Cooper Ultra tires.
Both back tires are new as of July 2022.  These are both Goodyear Reliant tires.
New AC Belt and Drive Belt as of June 2022.
Front lights, tail lights, and all interior lights work.
New battery as of December 2019 is under warranty through December 7, 2022
All seat belts work.
Good A/C and Heat
CD Player
Garmin GPS
Spare tire in trunk
Clean Title in hand


Needs:

The car drives, but the driver needs to press the clutch all the way to the floor in order to shift gears.  I would recommend replacing the clutch.  Parts Geek sells a new clutch kit for approximately $350 that matches the numbers (2.4L L5 B5244S4) for this car.

This car currently starts to ride ""rough"" around 50 mph.  I don't know what causes it to do this, so I usually just keep it under 50 mph.  One mechanic suggested the tires need to be realigned, but this is only a guess.  I'll look into getting this work done and I'll revise this listing if I'm able to resolve this issue.

The emergency brake doesn't really work.  I usually keep the car parked on a level surface.  If necessary, I put the car in 1st gear when it's parked.

The passenger right tail light housing / assembly should be replaced.  I think this costs less than $100 pre-owned on eBay.

The backseat right window doesn't roll down automatically and needs to be held in place (I've been using tape).  It's possible that the window simply needs to be reattached inside the door.

The upholstery, especially the interior ceiling of the car, probably needs to be replaced or repaired.
"
79,"$1,500",Coats,Mercedes Benz C300 * wrecked,https://raleigh.craigslist.org/cto/d/coats-mercedes-benz-c300-wrecked/7554006273.html,Nov  5,"Wrecked 2009 Mercedes Benz C300. Selling for parts. $1500 obo
"
80,"$11,995",Benson,"2007 DODGE RAM 1500 ST/SLT, TAN",https://raleigh.craigslist.org/ctd/d/benson-2007-dodge-ram-1500-st-slt-tan/7553993288.html,Nov  5,"2007 DODGE RAM 1500 ST/SLT
CALL Ricky Barnes Auto Mart, Inc: 919 894-3161

For more info go to:
http://cardeets.com/57PKH

VEHICLE DETAILS:
Mileage: 214435
Engine: 5.7 Hemi
Transmission: Auto
Exterior Color: TAN
Interior Color: Lt. Gray
Body Style: 4DR Pickup
Fuel: GAS
Stock #: 1463
Cylinders: 8
VIN #: 1D7HU18217J613452

FEATURES & OPTIONS:
A/CAnti-Lock BrakesAnti-Theft SystemAnti-Skid ControlAluminum/Alloy WheelsAM-FM StereoCruise ControlFog LightsFour Wheel DrivePower Door LocksPower SteeringPower WindowsRemote Keyless EntryTinted Windows

2007 DODGE RAM 1500 ST/SLT
CALL Ricky Barnes Auto Mart, Inc: 919 894-3161

For more info go to:
http://cardeets.com/57PKH





Ad published by Ricky Barnes Auto Mart, Inc



2007 DODGE \\ DODGE RAM 1500 ST/SLT \\ Benson Used Cars \\ Used DODGE \\ RAM 1500 ST/SLT 4DR Pickup \\ Auto RAM 1500 ST/SLT \\ Benson Used DODGE \\ 2007 RAM 1500 ST/SLT \\ NC Car Dealership \\ 5.7 Hemi 4DR Pickup DODGE RAM 1500 ST/SLT \\ 2007 \\ DODGE \\ RAM 1500 ST/SLT


"
81,"$9,950",Raleigh/Cary/Morrisville,2009 Ford E250 Flex Fuel Cargo Van,https://raleigh.craigslist.org/cto/d/raleigh-2009-ford-e250-flex-fuel-cargo/7553983828.html,Nov  5,"Perfect Running Engine, Just Serviced, Only 131K miles, 2009 Ford E250 Standard Features, 5.4 L 8-Cylinder Flexible Fuel Engine (Least Expensive Fuel, Average Savings $20 on each full tank fill up, Regular Gas is $3.21 and Flex Fuel $2.61), Automatic Transmission, 138-in WB -GVWR: 9,000 LBS -Windows in rear -Cargo length: 120.50 in -Cargo volume: 256.50 cubic ft, Text  show contact info
.
"
82,"$1,800",DOWN PAYMENT NO CREDIT CHECK,🎯⭐️⭐️2007 Toyota Camry LE 60k⭐️⭐️🎯,https://raleigh.craigslist.org/ctd/d/raleigh-2007-toyota-camry-le-60k/7553981129.html,Nov  5,"🎯⭐️⭐️2007 Toyota Camry LE 60k⭐️⭐️🎯

💰💵$10,995 CASH OR $1,800 DOWN $350mo. NO CREDIT CHECK💵💰

🔥🔥⭐️🚘🚘 ⭐️BHPH NO CREDIT CHECK ⭐️ 🚘🚘⭐️🔥🔥
🔹🔹📲 ☎️️ CALL OR TEXT US (919) 622-6589 📲 ☎️️🔹🔹
✅ CLEAN CARS - EXCELLENT PRICES - WORLD-CLASS SERVICE!
✅ WE OFFER BUY HERE PAY HERE OPTIONS!
✅ WE WORK WITH REPOS AND BANKRUPTCIES!
✅ TRADE-INS WELCOME! TOP DOLLAR FOR YOUR TRADE!
✅ EVERYONE DESERVES A SECOND CHANCE!
✅ FRIENDLY NO PRESSURE STAFF - FAST AND EASY PURCHASE!
⭐️⭐️ 📲 ☎️️ CALL OR TEXT (919) 622-6589 📲 ☎️️ ⭐️⭐️
🎯⭐️⭐️2007 Toyota Camry LE 60k⭐️⭐️🎯

$10,995💵Cash or $1,800 Down and $350 mo.💥NO CREDIT CHECK!!!💥. Are you having a hard time getting financed through a bank? We have a solution, In House Financing, ✅BHPH NO CREDIT CHECK!!!!!✅YOUR job is your credit💥 Put down $1,800 and $350 mo. and ride today!
    "
83,"$4,900","Kenly NC,",2006 Toyota Sienna Van  XLE,https://raleigh.craigslist.org/ctd/d/kenly-2006-toyota-sienna-van-xle/7553973554.html,Nov  5,"NC 2006 Toyota Sienna XLE Van clean title, very pretty, cold ac, miles 230,000 call 252-289-3187
"
84,"$1,500",DOWN PAYMENT NO CREDIT CHECK,🎯⭐️⭐️2008 Honda Accord LX 109k⭐️⭐️🎯,https://raleigh.craigslist.org/ctd/d/raleigh-2008-honda-accord-lx-109k/7553972036.html,Nov  5,"🎯⭐️⭐️2008 Honda Accord LX 109k⭐️⭐️🎯

💰💵$9,995 CASH OR $1,500 DOWN $350mo. NO CREDIT CHECK💵💰

🔥🔥⭐️🚘🚘 ⭐️BHPH NO CREDIT CHECK ⭐️ 🚘🚘⭐️🔥🔥
🔹🔹📲 ☎️️ CALL OR TEXT US (919) 622-6589 📲 ☎️️🔹🔹
✅ CLEAN CARS - EXCELLENT PRICES - WORLD-CLASS SERVICE!
✅ WE OFFER BUY HERE PAY HERE OPTIONS!
✅ WE WORK WITH REPOS AND BANKRUPTCIES!
✅ TRADE-INS WELCOME! TOP DOLLAR FOR YOUR TRADE!
✅ EVERYONE DESERVES A SECOND CHANCE!
✅ FRIENDLY NO PRESSURE STAFF - FAST AND EASY PURCHASE!
⭐️⭐️ 📲 ☎️️ CALL OR TEXT (919) 622-6589 📲 ☎️️ ⭐️⭐️
🎯⭐️⭐️2008 Honda Accord LX 109k⭐️⭐️🎯

$9,995💵Cash or $1,500 Down and $350 mo.💥NO CREDIT CHECK!!!💥. Are you having a hard time getting financed through a bank? We have a solution, In House Financing, ✅BHPH NO CREDIT CHECK!!!!!✅YOUR job is your credit💥 Put down $1,500 and $350 mo. and ride today!
    "
85,"$4,600",Clayton,2008 VOLKSWAGEN NEW BEETLE S *BUY HERE PAY HERE* (919)243-1060,https://raleigh.craigslist.org/ctd/d/clayton-2008-volkswagen-new-beetle-buy/7553937994.html,Nov  5,"2008 VOLKSWAGEN NEW BEETLE S
——————————————————
☎ Call (919)243-1060 *Hablamos español*

LOCATION: Auto Bella Inc.
11384 US 70 Bus Hwy W Clayton, NC 27520
——————————————————
CASH PRICE $4,600 *Does not include tax, tags and $200 doc fee*

BUY HERE PAY HERE *Down payment $2,300- Plus tax, tags and $200 doc fee*
*Remaining balance financed
⭐No credit checks ⭐No proof of income required
——————————————————
VEHICLE INFORMATION:

VIN: 3VWPW31C68M501312
Make: Volkswagen
Model: New Beetle
Model Year: 2008
Trim Package: S 2dr Coupe 6A
Body Style: Hatchback
Engine: 2.5L I5
Fuel Type: Gasoline
Transmission: Automatic 6-Speed
Drivetrain: FWD

City MPG: 20
Highway MPG: 29
Mileage: 147,794

Exterior Color: Red 
Interior Color: Beige 
Leather seats

◾Clean Title
◾NC Inspection
◾CARFAX Available

🚩Sold AS IS- No dealer warranty* Vehicle can be inspected by a mechanic before purchase*
⭐CARS Protection Plus (CARS) Service contract available

Features:
Front Air Conditioning
Cruise Control
In-Dash Cd
Radio - Am/Fm
Warnings And Reminders - Low Fuel Level
Daytime Running Lights
——————————————————
Thank you🙂

www.autobellanc.com
    "
86,"$6,400",Clayton,2010 SUBARU OUTBACK *BUY HERE PAY HERE* (919)243-1060,https://raleigh.craigslist.org/ctd/d/clayton-2010-subaru-outback-buy-here/7553935744.html,Nov  5,"2010 SUBARU OUTBACK 
——————————————————
☎ Call (919)243-1060 *Hablamos español*

LOCATION: Auto Bella Inc.
11384 US 70 Bus Hwy W Clayton, NC 27520
——————————————————
CASH PRICE $6,400 *Does not include tax, tags and $200 doc fee*

BUY HERE PAY HERE *Down payment $3,200- Plus tax, tags and $200 doc fee*
*Remaining balance financed
⭐No credit checks 
⭐Proof of income not required
——————————————————
VEHICLE INFORMATION:

VIN: 4S4BRBKC3A3382473
Make: Subaru
Model: Outback
Model Year: 2010
Trim Package: 2.5i Limited AWD 4dr Wagon
Body Style: Wagon
Engine: 2.5L H4
Fuel Type: Gasoline
Transmission: CVT
Drivetrain: AWD

City MPG: 22
Highway MPG:29
Mileage: 198,723

Exterior Color: Blue
Interior Color: Beige 
Leather seats

◾Clean Title
◾NC Inspection
◾CARFAX Available

🚩Sold AS IS- No dealer warranty* Vehicle can be inspected by a mechanic before purchase*
⭐CARS Protection Plus (CARS) Service contract available

FEATURES
Front Air Conditioning - Automatic Climate Control
Cruise Control
Footwell Lights
Steering Wheel Mounted Controls - Audio
Steering Wheel Mounted Controls - Cruise Control
Auxiliary Audio Input - Mp3
External Temperature Display
Fuel Economy Display - Mpg
Fuel Economy Display - Range
In-Dash Cd - 6 Disc
Phone - Hands Free
Radio - Am/Fm
Daytime Running Lights
Front Fog Lights
Rear Door Type - Liftgate
Roof Rack Crossbars - Black
Rear Wiper - With Washer
——————————————————
To view current inventory visit www.autobellanc.com

Thank you🙂
    "
87,"$3,200",Apex,2002 Toyota Camry LE,https://raleigh.craigslist.org/cto/d/apex-2002-toyota-camry-le/7553901111.html,Nov  5,"2002 Toyota Camry for sale.  Car has around 250K miles.  A/C is cold.  Drives but needs shocks/struts.  Clean title.  Serious inquiries only. 

Features:

Automatic Transmission
Power Windows
Power Locks
Power Side Mirrors
Power Driver Seat
Cold A/C
Daytime Driving Lights
Remote Lock and Unlock
Remote Car Alarm
2 Key Fobs
Auto Trunk Release

Please call or text Adrian at  show contact info
.  No spam calls!


"
88,"$2,000",N/A,05 Convertible Mercedes Benz 500,https://raleigh.craigslist.org/cto/d/wake-forest-05-convertible-mercedes/7553885064.html,Nov  5,"Im selling a 05 clk 500. It starts but will not stay running without jumper cables connected. It maybe the alternator but can not say. The top leaks water but I think is is coming from window because one of the window regulator has broken. This is a good car that needs some TLC. This car is being sold AS IS. Make me an offer.
"
89,"$13,950",S. RALEIGH / GARNER,2003 HUMMER H2 CHEAP CHEAP CHEAP Clearance Sale-Reduced Below Wholesal,https://raleigh.craigslist.org/ctd/d/raleigh-2003-hummer-h2-cheap-cheap/7553882173.html,Nov  5,"Selling a nice 2003 Hummer H2.

Only 129k miles
8-Way Adjustable and Heated Front Seats
Audio and cruise controls on steering wheel
Auxiliary audio input
Bose premium brand speakers
Excellent condition inside and out
Ice Cold Air Conditioning
Very Clean Truck that looks and drives great
Vortec engine
Great condition inside and out
Automatic transmission
Leather interior is in excellent condition
No Mechanical issues
Just passed inspection
Clean clear title

Call 984-269-5224
or Text: 919-480-2270

AT OAK CITY MOTORS WE HAVE A FRIENDLY KNOWLEDGEABLE NO PRESSURE STAFF. WE HAVE NO HIDDEN FEES AND A LARGE SELECTION OF CARS UNDER $7000. WE DO BUSINESS LIKE NO ONE ELSE AND WANT MAKE THE CAR BUYING PROCESS EASY AND HONEST

OAK CITY MOTORS
1401 MECHANICAL BLVD
GARNER, NC 27529
oakcitymotors.com

WE ARE LOCATED AT THE CORNER OF MECHANICAL BLVD AND YEARGAN RD
ONLY 10 MINS FROM DOWNTOWN RALEIGH

FREE CARFAX AVAILABLE ON OUR WEBSITE OAKCITYMOTORSNC.COM

WE WILL BEAT ANY OTHER DEALERS PRICE ON EVERY CAR!

LOWEST PRICE IN 75 MILES GUARANTEED!
"
90,"$5,650",S. RALEIGH / GARNER,2010 CHEVROLET HHR LT,https://raleigh.craigslist.org/ctd/d/raleigh-2010-chevrolet-hhr-lt/7553882056.html,Nov  5,"Here is a great car if your looking for reliable and inexpensive transportation. This HHR runs and drives great with cold AC and good heat!

2.2L 4 Cylinder engine (Great on gas)
106k Miles
AM/FM/XM/CD Player
Power Locks, Windows
Plenty Of Cargo Space
Good tires
Just passed inspection
Clean clear title

Call 984-269-5224
or Text: 919-480-2270

AT OAK CITY MOTORS WE HAVE A FRIENDLY KNOWLEDGEABLE NO PRESSURE STAFF. WE HAVE NO HIDDEN FEES AND A LARGE SELECTION OF CARS UNDER $7000. WE DO BUSINESS LIKE NO ONE ELSE AND WANT MAKE THE CAR BUYING PROCESS EASY AND HONEST.

OAK CITY MOTORS OFFERS “HAGGLE FREE” PRICING ON ALL OF OUR CARS. WHAT THIS MEANS FOR THE CUSTOMER IS, EVERYONE GETS THE SAME LOW PRICE. WE INVEST A TON OF TIME AND ENERGY RESEARCHING THE MARKET, ASSISTED BY STATE OF THE ART TECHNOLOGY AND SOFTWARE TO OFFER UNBEATABLE PRICES ON OUR CARS. OUR PHILOSOPHY OF LOW MARGIN ON A HIGH VOLUME OF CARS HAS SET RECORDS IN THE INDUSTRY. WE BELIEVE IN PRICING THE CAR FAIR THE FIRST TIME, TAKING THE STRESS AND ANXIETY OUT OF CAR BUYING. OUR CUSTOMERS CAN REST ASSURED THAT THEY ARE GETTING THE VERY BEST PRICE, AND NO ONE ELSE COULD HAVE GOTTEN A BETTER DEAL THAN THEY DID BASED ON NEGOTIATIONS.

OAK CITY MOTORS
1401 MECHANICAL BLVD
GARNER, NC 27529
www.oakcitymotors.com

WE ARE LOCATED AT THE CORNER OF MECHANICAL BLVD AND YEARGAN RD
ONLY 10 MINS FROM DOWNTOWN RALEIGH.

FREE AUTOCHECK AVAILABLE ON OUR WEBSITE OAKCITYMOTORS.COM

WE WILL BEAT ANY OTHER DEALERS PRICE ON EVERY CAR!

LOWEST PRICE IN 75 MILES GUARANTEED!
"
91,"$4,300",Durham,2004 Jeep Grand Cherokee Laredo,https://raleigh.craigslist.org/cto/d/durham-2004-jeep-grand-cherokee-laredo/7553827612.html,Nov  4,"2004 Jeep Grand Cherokee Laredo w/Lift Kit, off-road wheels and Tow package (w/wiring) installed.

4WD, Great work vehicle 
169,550 Miles
VIN: 1J4GW48S64C377005
Clean title
Comes with two key fobs
"
92,"$1,399",Clayton,2004 Mazda RX8,https://raleigh.craigslist.org/cto/d/clayton-2004-mazda-rx8/7553818328.html,Nov  4,"If you do not read to the bottom of the description, do NOT text me. 

2004 Mazda RX8
Rotary motor
116k miles
New tires
New brakes and rotors
Coil over springs (adjustable)-new, all around 
New spark plugs & ignition coils 

Parts car
Or for the right mechanic
#2 back rotary- no compression
Will not start

This is being sold for cash. 

I am not interested in a certified check, or anyone coming to get the vehicle other than you. Do NOT ask to send me a Google code. 

I will NOT waste your time. Do NOT waste mine, PLEASE.
"
93,"$4,000",Raleigh,Honda Odyssey 2001 minivan,https://raleigh.craigslist.org/cto/d/raleigh-honda-odyssey-2001-minivan/7553792975.html,Nov  4,"Honda Odyssey 2001 minivan automatic doors - USB - well maintained by a good mechanic - salvage because was hit and insurance paid little value so decided to keep it - some dents - come see and try - no calls - only text
"
94,"$3,900",N/A,2002 Acura TL 3.2,https://raleigh.craigslist.org/ctd/d/garner-2002-acura-tl-32/7553729416.html,Nov  4,"2002 Acura TL 3.2 SedanExterior Color: White Diamond PearlInterior Color: ParchmentVIN: 19UUA56682A032281Stock Number: 100760Mileage: 227,586MPG: 17 City / 27 HighwayEngine: 3L NA V6 single overhead cam (SOHC) 24VFuel: GasolineTransmission: AutomaticDrivetrain: Front Wheel DriveTitle: ClearKey Features:Automatic Climate ControlAirbagsKeyless Entry SystemContact Info:E-Zee Auto Sales(919) 662-060612433 Cleveland RdGarner, NC 27529ONLINE @ Ezeenc.com(919)633-3963
"
95,"$8,300",Raleigh,2007 Chevrolet Avalanche,https://raleigh.craigslist.org/cto/d/raleigh-2007-chevrolet-avalanche/7553710500.html,Nov  4,"2007 Chevrolet Avalanche 4x4 191000 miles 5.3 engine runs great , good tires nice wheels , clean interior , the best  lifted kit, missing front bumper I was rebuilding after market steel bumper , reason I’m selling because I got another truck has a clean title
"
96,"$5,900",N/A,2006 Ford Escape XLT,https://raleigh.craigslist.org/ctd/d/garner-2006-ford-escape-xlt/7553704055.html,Nov  4,"2006 Ford Escape XLT SUVExterior Color: Dark Shadow Grey Clearcoat MetallicInterior Color: Medium/Dark FlintVIN: 1FMYU03176KD10733Stock Number: 100711Mileage: 114,790MPG: 18 City / 23 HighwayEngine: 3.0L NA V6 double overhead cam (DOHC) 24VFuel: GasolineTransmission: AutomaticDrivetrain: Front Wheel DriveTitle: ClearKey Features:AirbagsKeyless Entry SystemCruise ControlContact Info:E-Zee Auto Sales(919) 662-060612433 Cleveland RdGarner, NC 27529ONLINE @ Ezeenc.com(919)633-3963
"
97,"$5,500",N/A,2008 Acura MDX SH-AWD w/Tech,https://raleigh.craigslist.org/ctd/d/garner-2008-acura-mdx-sh-awd-tech/7553703943.html,Nov  4,"2008 Acura MDX SH-AWD w/Tech SUVExterior Color: GoldInterior Color: TanVIN: 2HNYD28328H503693Stock Number: 100724R1Mileage: 205,286MPG: 15 City / 20 HighwayEngine: 3.7L V6 300hp 275ft. lbs.Fuel: GasolineTransmission: AutomaticDrivetrain: All Wheel DriveTitle: ClearKey Features:Automatic Climate ControlAirbagsKeyless Entry SystemCruise ControlContact Info:E-Zee Auto Sales(919) 662-060612433 Cleveland RdGarner, NC 27529ONLINE @ Ezeenc.com(919)633-3963
"
98,"$7,500",N/A,2010 Acura TSX,https://raleigh.craigslist.org/ctd/d/garner-2010-acura-tsx/7553703901.html,Nov  4,"2010 Acura TSX SedanExterior Color: Grigio MetallicInterior Color: EbonyVIN: JH4CU2F61AC014965Stock Number: 100709Mileage: 189,358MPG: 21 City / 30 HighwayEngine: 2.4L I4 201hp 170ft. lbs.Fuel: GasolineTransmission: AutomaticDrivetrain: Front Wheel DriveTitle: ClearKey Features:Automatic Climate ControlAirbagsKeyless Entry SystemCruise ControlContact Info:E-Zee Auto Sales(919) 662-060612433 Cleveland RdGarner, NC 27529ONLINE @ Ezeenc.com(919)633-3963
"
99,"$6,200",N/A,2007 Acura TL,https://raleigh.craigslist.org/ctd/d/garner-2007-acura-tl/7553703826.html,Nov  4,"2007 Acura TL SedanExterior Color: Nighthawk Black PearlInterior Color: EbonyVIN: 19UUA66227A038216Stock Number: 100759Mileage: 179,556MPG: 18 City / 26 HighwayEngine: 3.2L V6 258hp 233ft. lbs.Fuel: GasolineTransmission: AutomaticDrivetrain: Front Wheel DriveTitle: ClearKey Features:Automatic Climate ControlAirbagsKeyless Entry SystemCruise ControlContact Info:E-Zee Auto Sales(919) 662-060612433 Cleveland RdGarner, NC 27529ONLINE @ Ezeenc.com(919)633-3963
"
100,"$4,950",S. RALEIGH / GARNER,2004 Lexus ES 330,https://raleigh.craigslist.org/ctd/d/raleigh-2004-lexus-es-330/7553682094.html,Nov  4,"2004 Lexus ES 330 

 Runs and drives great


Only 235K Miles
All-wheel drive
6 Cylinder Turbo
3.3L Engine
Power Sunroof
Heated seats
Leather Interior
AM/FM/XM/CD Player
Dual Climate Controls for Driver and Passenger
Ice Cold Air Conditioning
Automatic transmission
No Mechanical issues
Just passed inspection
Clean clear title

Call 984-269-5224
or Text: 919-480-2270

AT OAK CITY MOTORS WE HAVE A FRIENDLY KNOWLEDGEABLE NO PRESSURE STAFF. WE HAVE NO HIDDEN FEES AND A LARGE SELECTION OF CARS UNDER $7000. WE DO BUSINESS LIKE NO ONE ELSE AND WANT MAKE THE CAR BUYING PROCESS EASY AND HONEST.

OAK CITY MOTORS OFFERS “HAGGLE FREE” PRICING ON ALL OF OUR CARS. WHAT THIS MEANS FOR THE CUSTOMER IS, EVERYONE GETS THE SAME LOW PRICE. WE INVEST A TON OF TIME AND ENERGY RESEARCHING THE MARKET, ASSISTED BY STATE OF THE ART TECHNOLOGY AND SOFTWARE TO OFFER UNBEATABLE PRICES ON OUR CARS. OUR PHILOSOPHY OF LOW MARGIN ON A HIGH VOLUME OF CARS HAS SET RECORDS IN THE INDUSTRY. WE BELIEVE IN PRICING THE CAR FAIR THE FIRST TIME, TAKING THE STRESS AND ANXIETY OUT OF CAR BUYING. OUR CUSTOMERS CAN REST ASSURED THAT THEY ARE GETTING THE VERY BEST PRICE, AND NO ONE ELSE COULD HAVE GOTTEN A BETTER DEAL THAN THEY DID BASED ON NEGOTIATIONS.

OAK CITY MOTORS
1401 MECHANICAL BLVD
GARNER, NC 27529
www.oakcitymotors.com

WE ARE LOCATED AT THE CORNER OF MECHANICAL BLVD AND YEARGAN RD
ONLY 10 MINS FROM DOWNTOWN RALEIGH.

FREE CARFAX AVAILABLE ON OUR WEBSITE OAKCITYMOTORS.COM

WE WILL BEAT ANY OTHER DEALERS PRICE ON EVERY CAR!

LOWEST PRICE IN 75 MILES GUARANTEED!
"
101,"$7,500",N/A,2007 Ford F-150 FX4,https://raleigh.craigslist.org/cto/d/sanford-2007-ford-150-fx4/7553620677.html,Nov  4,"This truck is a Beauty it has leather interior, AM/FM radio, CD player, chrome step up bars, for four doors, four-wheel-drive, bedliner, tires and rims are in excellent condition. Has a strong engine and transmission.
"
102,"$9,500",Wendell,2010 Mercedes C300 Luxury Sedan,https://raleigh.craigslist.org/cto/d/wendell-2010-mercedes-c300-luxury-sedan/7553594575.html,Nov  4,"Gorgeous, immaculate, loaded 2010 Mercedes C300 Luxury Sedan
Only 116K miles.  Power windows, dual power seats, power door locks, power steering, carpeted floor mats, dual air bags, side air bags, radio w/ CD, cruise control, RWD, traction control, ABS, keyless entry, moonroof, garage kept, no pets/no smoking, no accidents, great tires, regularly maintained, just serviced
$9,500.00
Text or call  show contact info

"
103,"$4,000",Roxboro,Ford Explorer,https://raleigh.craigslist.org/cto/d/roxboro-ford-explorer/7553580411.html,Nov  4,"2005  
4 wheel Drive 
V 8
change oil every 3000 miles
air condition
heat
    "
104,"$1,800",N/A,2007 Honda Pilot *needs work*,https://raleigh.craigslist.org/cto/d/new-hill-2007-honda-pilot-needs-work/7553507141.html,Nov  4,"2007 Honda Pilot for sale. 
4 door suv with 3rd row seat
Has been sitting for a year, Has clean title and need new battery. 
Currently not running- Needs Valve cover gaskets and new tires.
Will need to be towed
"
